timestamp,input_file,output_file,detector,detection_type,original_snippet,action,notes
2025-10-02T19:03:07.222079,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,William Evans,mask,sheet:Sheet1;cell:D18
2025-10-02T19:03:07.227255,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Kelli Barker,mask,sheet:Sheet1;cell:F18
2025-10-02T19:03:07.229041,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,samantha29@burns.com,mask,sheet:Sheet1;cell:G18
2025-10-02T19:03:07.234719,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-95389-AL,mask,sheet:Sheet1;cell:I18
2025-10-02T19:03:07.239719,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Charles Joseph DDS,mask,sheet:Sheet1;cell:A19
2025-10-02T19:03:07.240708,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,EMP70911,mask,sheet:Sheet1;cell:B19
2025-10-02T19:03:07.245712,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Dennis Silva,mask,sheet:Sheet1;cell:D19
2025-10-02T19:03:07.249704,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Dylan Vaughn,mask,sheet:Sheet1;cell:F19
2025-10-02T19:03:07.251611,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,michael38@gmail.com,mask,sheet:Sheet1;cell:G19
2025-10-02T19:03:07.256611,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-97232-AL,mask,sheet:Sheet1;cell:I19
2025-10-02T19:03:07.260612,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Sherry Roberts,mask,sheet:Sheet1;cell:A20
2025-10-02T19:03:07.267717,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,Tiffany Washington,mask,sheet:Sheet1;cell:D20
2025-10-02T19:03:07.269720,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,TW,mask,sheet:Sheet1;cell:E20
2025-10-02T19:03:07.271709,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Joshua Butler,mask,sheet:Sheet1;cell:F20
2025-10-02T19:03:07.273713,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,jose45@yahoo.com,mask,sheet:Sheet1;cell:G20
2025-10-02T19:03:07.277720,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-97928-AL,mask,sheet:Sheet1;cell:I20
2025-10-02T19:03:07.281709,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Natalie Crawford,mask,sheet:Sheet1;cell:A21
2025-10-02T19:03:07.288707,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Susan Hill,mask,sheet:Sheet1;cell:D21
2025-10-02T19:03:07.291711,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Shawn Moore,mask,sheet:Sheet1;cell:F21
2025-10-02T19:03:07.293706,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,doylelindsay@waters.com,mask,sheet:Sheet1;cell:G21
2025-10-02T19:03:07.299719,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-93892-AL,mask,sheet:Sheet1;cell:I21
2025-10-02T19:03:07.304721,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Lindsay Holland,mask,sheet:Sheet1;cell:A22
2025-10-02T19:03:07.310718,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Joseph Gordon,mask,sheet:Sheet1;cell:D22
2025-10-02T19:03:07.314717,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Larry Perry,mask,sheet:Sheet1;cell:F22
2025-10-02T19:03:07.316715,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,espinozadaisy@anderson.biz,mask,sheet:Sheet1;cell:G22
2025-10-02T19:03:07.320723,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-90189-AL,mask,sheet:Sheet1;cell:I22
2025-10-02T19:03:07.325612,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Patricia Lee,mask,sheet:Sheet1;cell:A23
2025-10-02T19:03:07.326612,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,EMP93948,mask,sheet:Sheet1;cell:B23
2025-10-02T19:03:07.331626,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jordan Burns,mask,sheet:Sheet1;cell:D23
2025-10-02T19:03:07.334624,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Kathryn Howard,mask,sheet:Sheet1;cell:F23
2025-10-02T19:03:07.336624,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,jamesdaniels@cain.org,mask,sheet:Sheet1;cell:G23
2025-10-02T19:03:07.345624,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Christopher Diaz,mask,sheet:Sheet1;cell:A24
2025-10-02T19:03:07.351625,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Michele Johnson,mask,sheet:Sheet1;cell:D24
2025-10-02T19:03:07.355624,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jason Wheeler,mask,sheet:Sheet1;cell:F24
2025-10-02T19:03:07.357624,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,zglenn@mahoney.biz,mask,sheet:Sheet1;cell:G24
2025-10-02T19:03:07.366713,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Mary Bonilla,mask,sheet:Sheet1;cell:A25
2025-10-02T19:03:07.367716,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,EMP30696,mask,sheet:Sheet1;cell:B25
2025-10-02T19:03:07.372712,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Wayne Cole,mask,sheet:Sheet1;cell:D25
2025-10-02T19:03:07.376707,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Kayla Bird,mask,sheet:Sheet1;cell:F25
2025-10-02T19:03:07.378705,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,mccallanthony@gmail.com,mask,sheet:Sheet1;cell:G25
2025-10-02T19:03:07.382714,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-98324-AL,mask,sheet:Sheet1;cell:I25
2025-10-02T19:03:07.386719,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jamie Gonzalez,mask,sheet:Sheet1;cell:A26
2025-10-02T19:03:07.392712,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Vanessa Spencer,mask,sheet:Sheet1;cell:D26
2025-10-02T19:03:07.396708,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Anthony Keith,mask,sheet:Sheet1;cell:F26
2025-10-02T19:03:07.398720,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,lovekelsey@may.com,mask,sheet:Sheet1;cell:G26
2025-10-02T19:03:07.402717,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,GPE,HT-99344-AL,mask,sheet:Sheet1;cell:I26
2025-10-02T19:03:07.407624,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Sandra Thomas,mask,sheet:Sheet1;cell:A27
2025-10-02T19:03:07.409624,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,EMP47454,mask,sheet:Sheet1;cell:B27
2025-10-02T19:03:07.413718,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Maria Nelson,mask,sheet:Sheet1;cell:D27
2025-10-02T19:03:07.415715,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,MN,mask,sheet:Sheet1;cell:E27
2025-10-02T19:03:07.417711,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Erin French,mask,sheet:Sheet1;cell:F27
2025-10-02T19:03:07.419715,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,virginiabryant@gmail.com,mask,sheet:Sheet1;cell:G27
2025-10-02T19:03:07.423705,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-90191-AL,mask,sheet:Sheet1;cell:I27
2025-10-02T19:03:07.427716,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Sandra Kim,mask,sheet:Sheet1;cell:A28
2025-10-02T19:03:07.429711,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,EMP88162,mask,sheet:Sheet1;cell:B28
2025-10-02T19:03:07.433720,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Alexandra Burton,mask,sheet:Sheet1;cell:D28
2025-10-02T19:03:07.438709,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Joseph Huffman,mask,sheet:Sheet1;cell:F28
2025-10-02T19:03:07.440711,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,george22@bryant-campbell.com,mask,sheet:Sheet1;cell:G28
2025-10-02T19:03:07.451610,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Morgan Williams,mask,sheet:Sheet1;cell:A29
2025-10-02T19:03:07.458718,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jason Gill,mask,sheet:Sheet1;cell:D29
2025-10-02T19:03:07.462711,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Joan Harris,mask,sheet:Sheet1;cell:F29
2025-10-02T19:03:07.463707,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,theresaharrison@hotmail.com,mask,sheet:Sheet1;cell:G29
2025-10-02T19:03:07.472707,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Nathan James,mask,sheet:Sheet1;cell:A30
2025-10-02T19:03:07.474717,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,EMP93437,mask,sheet:Sheet1;cell:B30
2025-10-02T19:03:07.478715,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Tara Bryant,mask,sheet:Sheet1;cell:D30
2025-10-02T19:03:07.480713,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,TB,mask,sheet:Sheet1;cell:E30
2025-10-02T19:03:07.482613,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Sarah Lee,mask,sheet:Sheet1;cell:F30
2025-10-02T19:03:07.484611,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,karla72@yahoo.com,mask,sheet:Sheet1;cell:G30
2025-10-02T19:03:07.484611,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,karla72@yahoo.com,mask,sheet:Sheet1;cell:G30
2025-10-02T19:03:07.489611,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-98856-AL,mask,sheet:Sheet1;cell:I30
2025-10-02T19:03:07.493612,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Heather Sullivan,mask,sheet:Sheet1;cell:A31
2025-10-02T19:03:07.500684,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,James Shaw,mask,sheet:Sheet1;cell:D31
2025-10-02T19:03:07.505683,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Joshua Barton,mask,sheet:Sheet1;cell:F31
2025-10-02T19:03:07.507684,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,benjamin09@klein-woods.com,mask,sheet:Sheet1;cell:G31
2025-10-02T19:03:07.512789,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-99200-AL,mask,sheet:Sheet1;cell:I31
2025-10-02T19:03:07.517786,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Christopher Johnson,mask,sheet:Sheet1;cell:A32
2025-10-02T19:03:07.523792,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Michael Brown,mask,sheet:Sheet1;cell:D32
2025-10-02T19:03:07.525788,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,MB,mask,sheet:Sheet1;cell:E32
2025-10-02T19:03:07.527781,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Donald Rowland,mask,sheet:Sheet1;cell:F32
2025-10-02T19:03:07.529783,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,justinnoble@hotmail.com,mask,sheet:Sheet1;cell:G32
2025-10-02T19:03:07.537786,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Amanda Taylor,mask,sheet:Sheet1;cell:A33
2025-10-02T19:03:07.544684,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Valerie Villanueva,mask,sheet:Sheet1;cell:D33
2025-10-02T19:03:07.548684,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Ethan Richardson,mask,sheet:Sheet1;cell:F33
2025-10-02T19:03:07.550684,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,michael52@rojas-carter.com,mask,sheet:Sheet1;cell:G33
2025-10-02T19:03:07.550684,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,michael52@rojas-carter.com,mask,sheet:Sheet1;cell:G33
2025-10-02T19:03:07.554685,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,HT-99977-AL,mask,sheet:Sheet1;cell:I33
2025-10-02T19:03:07.558684,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Kenneth Lopez,mask,sheet:Sheet1;cell:A34
2025-10-02T19:03:07.565131,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Phillip Alexander,mask,sheet:Sheet1;cell:D34
2025-10-02T19:03:07.569691,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Keith Landry,mask,sheet:Sheet1;cell:F34
2025-10-02T19:03:07.571792,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,ejacobs@hernandez-freeman.org,mask,sheet:Sheet1;cell:G34
2025-10-02T19:03:07.571792,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,ejacobs@hernandez-freeman.org,mask,sheet:Sheet1;cell:G34
2025-10-02T19:03:07.580800,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,James Gilbert,mask,sheet:Sheet1;cell:A35
2025-10-02T19:03:07.582798,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,EMP80490,mask,sheet:Sheet1;cell:B35
2025-10-02T19:03:07.586797,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,William Johnson,mask,sheet:Sheet1;cell:D35
2025-10-02T19:03:07.588691,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,WJ,mask,sheet:Sheet1;cell:E35
2025-10-02T19:03:07.590783,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Alex Skinner,mask,sheet:Sheet1;cell:F35
2025-10-02T19:03:07.593019,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,huffsonya@franklin.net,mask,sheet:Sheet1;cell:G35
2025-10-02T19:03:07.597018,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,ORG,HT-99258-AL,mask,sheet:Sheet1;cell:I35
2025-10-02T19:03:07.601018,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Catherine Peterson,mask,sheet:Sheet1;cell:A36
2025-10-02T19:03:07.608018,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Adam Byrd,mask,sheet:Sheet1;cell:D36
2025-10-02T19:03:07.612019,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Jeffrey Sanford,mask,sheet:Sheet1;cell:F36
2025-10-02T19:03:07.613018,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,regex,Email,christensenbrittany@yahoo.com,mask,sheet:Sheet1;cell:G36
2025-10-02T19:03:07.618018,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,HT-91982-AL,mask,sheet:Sheet1;cell:I36
2025-10-02T19:03:07.622018,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Vincent Hughes,mask,sheet:Sheet1;cell:A37
2025-10-02T19:03:07.629018,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Daniel Bond,mask,sheet:Sheet1;cell:D37
2025-10-02T19:03:07.633018,C:\Users\hp\PycharmProjects\pythonProjects\OptiveProject\Phase1_FileAnalyzer\extracts_files\Files\File_008.xlsx,cleansed_output\File_008.xlsx,spacy,PERSON,Kathryn Williams,mask,sheet:Sheet1;cell:F37
